1571838364.9580183,0.0,60,60.0
1571838365.181214,0.0,60,60.0
1571838365.2274222,0.0,60,60.0
1571838365.2773833,0.0,60,60.0
1571838365.325089,0.0,60,60.0
1571838365.3775995,0.0,60,60.0
1571838365.4714265,33.4,60,26.6
1571838365.56541,39.6,60,20.4
1571838365.6595957,39.6,60,20.4
1571838365.7530296,39.6,60,20.4
1571838365.8469172,39.6,60,20.4
1571838365.940767,39.6,60,20.4
1571838366.0345278,39.5,60,20.5
1571838366.1283414,39.5,60,20.5
1571838366.2222075,39.5,60,20.5
1571838366.3160644,39.5,60,20.5
1571838366.4099896,39.4,60,20.6
1571838366.5038788,39.4,60,20.6
1571838366.5976636,39.4,60,20.6
1571838366.691541,39.4,60,20.6
1571838366.7855074,39.4,60,20.6
1571838366.8793287,39.4,60,20.6
1571838366.9733403,39.4,60,20.6
1571838367.067179,39.4,60,20.6
1571838367.1609473,39.3,60,20.700000000000003
1571838367.2548146,39.3,60,20.700000000000003
1571838367.34905,39.3,60,20.700000000000003
1571838367.4424775,39.3,60,20.700000000000003
1571838367.5363758,39.3,60,20.700000000000003
1571838367.6303213,39.3,60,20.700000000000003
1571838367.7239892,39.3,60,20.700000000000003
1571838367.817874,39.3,60,20.700000000000003
1571838367.911727,39.2,60,20.799999999999997
1571838368.0054917,39.2,60,20.799999999999997
1571838368.099372,39.2,60,20.799999999999997
1571838368.193222,39.2,60,20.799999999999997
1571838368.2869654,39.2,60,20.799999999999997
1571838368.380771,39.2,60,20.799999999999997
1571838368.474526,39.2,60,20.799999999999997
1571838368.5683067,39.2,60,20.799999999999997
1571838368.6621757,39.2,60,20.799999999999997
1571838368.7558835,39.2,60,20.799999999999997
1571838368.8497303,39.2,60,20.799999999999997
1571838368.9435916,39.2,60,20.799999999999997
1571838369.037317,39.2,60,20.799999999999997
1571838369.131218,39.2,60,20.799999999999997
1571838369.2254138,39.2,60,20.799999999999997
1571838369.318916,39.2,60,20.799999999999997
1571838369.412913,39.2,60,20.799999999999997
1571838369.5069146,39.2,60,20.799999999999997
1571838369.6008096,39.2,60,20.799999999999997
1571838369.6955822,39.2,60,20.799999999999997
1571838369.7887928,39.2,60,20.799999999999997
1571838369.8826349,39.2,60,20.799999999999997
1571838369.9765546,39.3,60,20.700000000000003
1571838370.0704656,39.3,60,20.700000000000003
1571838370.1642902,39.3,60,20.700000000000003
1571838370.2582126,39.3,60,20.700000000000003
1571838370.3522282,39.3,60,20.700000000000003
1571838370.446004,39.3,60,20.700000000000003
1571838370.5399046,39.4,60,20.6
1571838370.6339383,39.4,60,20.6
1571838370.727748,39.4,60,20.6
1571838370.821765,39.5,60,20.5
1571838370.9158225,39.5,60,20.5
1571838371.0096846,39.5,60,20.5
1571838371.1036537,39.5,60,20.5
1571838371.19761,39.6,60,20.4
1571838371.2914443,39.6,60,20.4
1571838371.3852978,39.6,60,20.4
1571838371.479168,39.7,60,20.299999999999997
1571838371.5730426,39.7,60,20.299999999999997
1571838371.6670105,39.7,60,20.299999999999997
1571838371.7608204,39.8,60,20.200000000000003
1571838371.8547118,39.8,60,20.200000000000003
1571838371.9486308,39.8,60,20.200000000000003
1571838372.0424352,39.9,60,20.1
1571838372.1363266,39.9,60,20.1
1571838372.2302847,39.9,60,20.1
1571838372.3240788,39.9,60,20.1
1571838372.4179556,39.9,60,20.1
1571838372.51195,39.9,60,20.1
1571838372.6069226,39.9,60,20.1
1571838372.699607,39.9,60,20.1
1571838372.793466,39.9,60,20.1
1571838372.8872652,39.9,60,20.1
1571838372.9810963,40.0,60,20.0
1571838373.075001,40.0,60,20.0
1571838373.1689925,40.0,60,20.0
1571838373.2626593,40.0,60,20.0
1571838373.3564837,40.0,60,20.0
1571838373.4503129,40.0,60,20.0
1571838373.544266,40.0,60,20.0
1571838373.63817,40.1,60,19.9
1571838373.732015,40.1,60,19.9
1571838373.825942,40.1,60,19.9
1571838373.9198866,40.2,60,19.799999999999997
1571838374.0140376,40.3,60,19.700000000000003
1571838374.107629,40.3,60,19.700000000000003
1571838374.201612,40.4,60,19.6
1571838374.2955003,40.5,60,19.5
1571838374.3894587,40.5,60,19.5
1571838374.4834824,40.6,60,19.4
1571838374.5773761,40.7,60,19.299999999999997
1571838374.6712587,40.7,60,19.299999999999997
1571838374.7651176,40.8,60,19.200000000000003
1571838374.858909,40.8,60,19.200000000000003
1571838374.952745,40.9,60,19.1
1571838375.0465643,40.9,60,19.1
1571838375.1403987,40.9,60,19.1
1571838375.234334,40.9,60,19.1
1571838375.328441,40.9,60,19.1
1571838375.4220169,40.9,60,19.1
1571838375.5159175,41.0,60,19.0
1571838375.6096969,41.0,60,19.0
1571838375.7037902,41.0,60,19.0
1571838375.7974422,41.0,60,19.0
1571838375.891233,41.0,60,19.0
1571838375.9850912,41.0,60,19.0
1571838376.0789657,41.1,60,18.9
1571838376.172765,41.1,60,18.9
1571838376.2666605,41.2,60,18.799999999999997
1571838376.360522,41.2,60,18.799999999999997
1571838376.4543664,41.3,60,18.700000000000003
1571838376.5482624,41.4,60,18.6
1571838376.6421075,41.5,60,18.5
1571838376.7358418,41.6,60,18.4
1571838376.8297064,41.7,60,18.299999999999997
1571838376.9236274,41.8,60,18.200000000000003
1571838377.0172362,41.8,60,18.200000000000003
1571838377.1110504,41.9,60,18.1
1571838377.2048972,41.9,60,18.1
1571838377.2986708,41.9,60,18.1
1571838377.3925283,41.9,60,18.1
1571838377.486369,41.9,60,18.1
1571838377.5801206,42.0,60,18.0
1571838377.6740003,42.0,60,18.0
1571838377.7678916,42.0,60,18.0
1571838377.8617313,42.0,60,18.0
1571838377.9556913,42.0,60,18.0
1571838378.0495875,42.1,60,17.9
1571838378.1436527,42.2,60,17.799999999999997
1571838378.2372003,42.2,60,17.799999999999997
1571838378.3309205,42.3,60,17.700000000000003
1571838378.4251413,42.5,60,17.5
1571838378.5186894,42.6,60,17.4
1571838378.6125362,42.7,60,17.299999999999997
1571838378.7064276,42.8,60,17.200000000000003
1571838378.80033,42.8,60,17.200000000000003
1571838378.8941019,42.9,60,17.1
1571838378.9879544,42.9,60,17.1
1571838379.0828214,42.9,60,17.1
1571838379.1754456,42.9,60,17.1
1571838379.269307,43.0,60,17.0
1571838379.3631957,43.0,60,17.0
1571838379.456955,43.0,60,17.0
1571838379.5512786,43.0,60,17.0
1571838379.6448941,43.1,60,16.9
1571838379.7387047,43.2,60,16.799999999999997
1571838379.8329906,43.3,60,16.700000000000003
1571838379.9264655,43.4,60,16.6
1571838380.020221,43.5,60,16.5
1571838380.1140637,43.6,60,16.4
1571838380.2079313,43.7,60,16.299999999999997
1571838380.3016682,43.8,60,16.200000000000003
1571838380.3955448,43.9,60,16.1
1571838380.4893577,43.9,60,16.1
1571838380.5831876,43.9,60,16.1
1571838380.6770391,43.9,60,16.1
1571838380.770916,44.0,60,16.0
1571838380.8646896,44.0,60,16.0
1571838380.9585524,44.0,60,16.0
1571838381.0524623,44.0,60,16.0
1571838381.1462438,44.1,60,15.899999999999999
1571838381.240163,44.1,60,15.899999999999999
1571838381.334109,44.2,60,15.799999999999997
1571838381.4281394,44.4,60,15.600000000000001
1571838381.521657,44.5,60,15.5
1571838381.6154304,44.6,60,15.399999999999999
1571838381.709288,44.8,60,15.200000000000003
1571838381.8035383,44.8,60,15.200000000000003
1571838381.8970675,44.9,60,15.100000000000001
1571838381.9909768,44.9,60,15.100000000000001
1571838382.0848691,44.9,60,15.100000000000001
1571838382.1786964,44.9,60,15.100000000000001
1571838382.2726502,45.0,60,15.0
1571838382.3665957,45.0,60,15.0
1571838382.4613342,45.0,60,15.0
1571838382.5543404,45.1,60,14.899999999999999
1571838382.6482985,45.1,60,14.899999999999999
1571838382.7420504,45.3,60,14.700000000000003
1571838382.8360145,45.4,60,14.600000000000001
1571838382.9299216,45.5,60,14.5
1571838383.0236936,45.7,60,14.299999999999997
1571838383.1179388,45.8,60,14.200000000000003
1571838383.211519,45.9,60,14.100000000000001
1571838383.305325,45.9,60,14.100000000000001
1571838383.3992352,45.9,60,14.100000000000001
1571838383.493146,45.9,60,14.100000000000001
1571838383.587111,46.0,60,14.0
1571838383.6809757,46.0,60,14.0
1571838383.7748868,46.0,60,14.0
1571838383.8687284,46.1,60,13.899999999999999
1571838383.962646,46.2,60,13.799999999999997
1571838384.056553,46.4,60,13.600000000000001
1571838384.1503425,46.5,60,13.5
1571838384.2442799,46.7,60,13.299999999999997
1571838384.33825,46.8,60,13.200000000000003
1571838384.432031,46.9,60,13.100000000000001
1571838384.5258846,46.9,60,13.100000000000001
1571838384.6197946,46.9,60,13.100000000000001
1571838384.7136686,46.9,60,13.100000000000001
1571838384.8075733,47.0,60,13.0
1571838384.9014354,47.0,60,13.0
1571838384.9954355,47.0,60,13.0
1571838385.0894108,47.1,60,12.899999999999999
1571838385.183274,47.2,60,12.799999999999997
1571838385.2771645,47.3,60,12.700000000000003
1571838385.3711288,47.5,60,12.5
1571838385.4649622,47.7,60,12.299999999999997
1571838385.55892,47.8,60,12.200000000000003
1571838385.652902,47.9,60,12.100000000000001
1571838385.747025,47.9,60,12.100000000000001
1571838385.8407347,47.9,60,12.100000000000001
1571838385.9345603,47.9,60,12.100000000000001
1571838386.0283387,48.0,60,12.0
1571838386.1222482,48.0,60,12.0
1571838386.216134,48.0,60,12.0
1571838386.3099365,48.1,60,11.899999999999999
1571838386.4038012,48.2,60,11.799999999999997
1571838386.4977117,48.3,60,11.700000000000003
1571838386.591478,48.5,60,11.5
1571838386.685379,48.6,60,11.399999999999999
1571838386.779226,48.8,60,11.200000000000003
1571838386.8731189,48.9,60,11.100000000000001
1571838386.9669106,48.9,60,11.100000000000001
1571838387.0607967,48.9,60,11.100000000000001
1571838387.1546364,49.0,60,11.0
1571838387.2487504,49.0,60,11.0
1571838387.3423946,49.0,60,11.0
1571838387.436192,49.1,60,10.899999999999999
1571838387.5301166,49.3,60,10.700000000000003
1571838387.6241105,49.4,60,10.600000000000001
1571838387.7178667,49.6,60,10.399999999999999
1571838387.8117862,49.8,60,10.200000000000003
1571838387.9056816,49.9,60,10.100000000000001
1571838387.9994276,49.9,60,10.100000000000001
1571838388.093272,49.9,60,10.100000000000001
1571838388.1869848,50.0,60,10.0
1571838388.280826,50.0,60,10.0
1571838388.3747396,50.0,60,10.0
